Id,Item no,Name,Disposal rate,Energy,Energy juel,Water,Protein,Protein with amino,Fat,Triacylglycerol,Carbohydrate,Ash,Na,K,Ca,Mg,P,Fe,Zn,Cu,Mn,I,Se,Cr,Mo,Retinol,Alpha carotene,Beta carotene,Beta cryptoxanthin,Beta carotene equivalents,Retinol equivalents,Vitamin d,Alpha tocopherol,Beta tocopherol,Gammma tocopherol,Delta tocopherol,Vitamin k,Vitamin b1,Vitamin b2,Niacin,Vitamin b6,Vitamin b12,Folic acid,Pantothenic acid,Biotin,Vitamin c,Saturated fatty acid,Monounsaturated fatty acid,Polyunsaturated fatty acid,Cholesterol,Soluble dietary fiber,Insoluble dietary fiber,Dietary fiber,Salt equivalents,Weight change rate,Created at,Updated at
862,10178,"
      [食品番号]食品群名/食品名：[10178] 魚介類/さんま/缶詰/かば焼
    ",0.0,225.0,941.0,57.0,17.4,0.0,13.0,11.7,9.7,2.9,600.0,250.0,250.0,37.0,260.0,2.9,0.1,0.14,0.09,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,12.0,2.4,0.0,0.0,0.0,0.0,0.0,0.27,6.2,0.28,11.8,12.0,0.55,0.0,0.0,2.55,5.65,3.04,80.0,0.0,0.0,0.0,1.5,,2015-08-30 07:05:15 UTC,2015-08-30 07:05:15 UTC
861,10177,"
      [食品番号]食品群名/食品名：[10177] 魚介類/さんま/缶詰/味付け
    ",0.0,268.0,1121.0,53.9,18.9,0.0,18.9,17.2,5.6,2.7,540.0,160.0,280.0,37.0,350.0,1.9,1.1,0.16,0.08,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,13.0,2.8,0.0,0.0,0.0,0.0,0.0,0.2,3.5,0.3,12.1,29.0,0.55,0.0,0.0,3.77,7.98,4.7,98.0,0.0,0.0,0.0,1.4,,2015-08-30 07:05:15 UTC,2015-08-30 07:05:15 UTC
860,10176,"
      [食品番号]食品群名/食品名：[10176] 魚介類/さんま/みりん干し
    ",15.0,409.0,1711.0,25.1,23.9,0.0,25.8,20.3,20.4,4.8,1400.0,370.0,120.0,50.0,250.0,2.2,1.3,0.22,0.07,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,20.0,0.5,0.0,0.1,0.0,0.0,0.0,0.3,3.0,0.35,11.0,14.0,1.34,0.0,0.0,4.56,10.28,4.65,98.0,0.0,0.0,0.0,3.6,,2015-08-30 07:05:14 UTC,2015-08-30 07:05:14 UTC
859,10175,"
      [食品番号]食品群名/食品名：[10175] 魚介類/さんま/開き干し
    ",30.0,261.0,1092.0,59.7,19.3,0.0,19.0,15.8,0.1,1.9,500.0,260.0,60.0,28.0,140.0,1.1,0.7,0.12,0.02,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,14.0,1.5,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.54,10.0,10.0,0.84,0.0,0.0,3.49,7.66,3.94,80.0,0.0,0.0,0.0,1.3,,2015-08-30 07:05:14 UTC,2015-08-30 07:05:14 UTC
858,10174,"
      [食品番号]食品群名/食品名：[10174] 魚介類/さんま/焼き
    ",30.0,299.0,1251.0,53.2,24.9,0.0,20.6,16.2,0.1,1.2,89.0,290.0,36.0,28.0,230.0,2.0,0.9,0.15,0.05,22.0,44.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,13.0,15.9,0.8,0.0,0.0,0.0,0.0,0.0,0.29,10.0,0.41,19.3,19.0,1.0,8.7,0.0,3.45,8.67,3.45,79.0,0.0,0.0,0.0,0.2,79.0,2015-08-30 07:05:13 UTC,2015-08-30 07:05:13 UTC
857,10173,"
      [食品番号]食品群名/食品名：[10173] 魚介類/さんま/生
    ",30.0,310.0,1297.0,55.8,18.5,14.5,24.6,20.1,0.1,1.0,130.0,200.0,32.0,28.0,180.0,1.4,0.8,0.11,0.02,21.0,12.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,13.0,19.0,1.3,0.0,0.0,0.0,0.0,0.01,0.26,7.0,0.51,17.7,17.0,0.81,7.3,0.0,4.23,10.44,4.58,66.0,0.0,0.0,0.0,0.3,,2015-08-30 07:05:12 UTC,2015-08-30 07:05:12 UTC
856,10172,"
      [食品番号]食品群名/食品名：[10172] 魚介類/さわら/焼き
    ",0.0,202.0,845.0,63.8,23.6,0.0,10.8,7.9,0.1,1.7,90.0,610.0,22.0,36.0,310.0,0.9,1.1,0.05,0.01,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,12.1,1.1,0.0,0.0,0.0,0.0,0.09,0.34,11.5,0.29,5.3,8.0,1.12,0.0,0.0,2.27,3.31,2.01,87.0,0.0,0.0,0.0,0.2,79.0,2015-08-30 07:05:12 UTC,2015-08-30 07:05:12 UTC
855,10171,"
      [食品番号]食品群名/食品名：[10171] 魚介類/さわら/生
    ",0.0,177.0,741.0,68.6,20.1,17.6,9.7,8.0,0.1,1.5,65.0,490.0,13.0,32.0,220.0,0.8,1.0,0.03,0.01,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,7.0,0.3,0.0,0.0,0.0,0.0,0.09,0.35,9.5,0.4,5.3,8.0,1.16,0.0,0.0,2.14,3.26,2.3,60.0,0.0,0.0,0.0,0.2,,2015-08-30 07:05:11 UTC,2015-08-30 07:05:11 UTC
854,10170,"
      [食品番号]食品群名/食品名：[10170] 魚介類/さより/生
    ",40.0,95.0,397.0,77.9,19.6,0.0,1.3,0.9,0.0,1.2,190.0,290.0,41.0,37.0,190.0,0.3,1.9,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,0.0,0.0,0.0,0.0,0.0,0.12,5.2,0.33,5.5,10.0,0.44,0.0,2.0,0.26,0.21,0.42,100.0,0.0,0.0,0.0,0.5,,2015-08-30 07:05:11 UTC,2015-08-30 07:05:11 UTC
853,10169,"
      [食品番号]食品群名/食品名：[10169] 魚介類/(さめ類)/ふかひれ
    ",0.0,342.0,1431.0,13.0,83.9,0.0,1.6,0.5,0.0,1.5,180.0,3.0,65.0,94.0,36.0,1.2,3.1,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,0.9,23.0,0.24,0.0,0.0,0.17,0.12,0.16,250.0,0.0,0.0,0.0,0.5,,2015-08-30 07:05:11 UTC,2015-08-30 07:05:11 UTC
852,10168,"
      [食品番号]食品群名/食品名：[10168] 魚介類/(さめ類)/よしきりざめ/生
    ",0.0,85.0,356.0,79.2,18.9,9.2,0.6,0.2,0.0,1.3,210.0,290.0,5.0,19.0,150.0,0.4,0.5,0.06,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.9,0.0,0.0,0.0,0.0,0.11,0.11,0.9,0.24,0.3,4.0,0.49,0.0,0.0,0.07,0.05,0.1,54.0,0.0,0.0,0.0,0.5,,2015-08-30 07:05:10 UTC,2015-08-30 07:05:10 UTC
851,10167,"
      [食品番号]食品群名/食品名：[10167] 魚介類/(さめ類)/あぶらつのざめ/生
    ",0.0,159.0,665.0,72.4,16.8,0.0,9.4,6.6,0.0,1.4,100.0,450.0,6.0,19.0,200.0,1.0,0.3,0.04,0.01,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,210.0,1.0,2.2,0.0,0.0,0.0,0.0,0.04,0.08,1.0,0.33,1.7,2.0,0.73,0.0,0.0,1.72,2.88,1.76,50.0,0.0,0.0,0.0,0.3,,2015-08-30 07:05:10 UTC,2015-08-30 07:05:10 UTC
850,10166,"
      [食品番号]食品群名/食品名：[10166] 魚介類/(さば類)/缶詰/味付け
    ",0.0,215.0,900.0,59.6,21.4,0.0,12.6,11.2,4.0,2.4,530.0,260.0,180.0,35.0,300.0,2.0,1.3,0.16,0.09,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,5.0,2.4,0.0,0.0,0.0,0.0,0.03,0.27,7.4,0.33,10.5,24.0,0.52,0.0,0.0,3.35,3.87,3.53,95.0,0.0,0.0,0.0,1.3,,2015-08-30 07:05:09 UTC,2015-08-30 07:05:09 UTC
849,10165,"
      [食品番号]食品群名/食品名：[10165] 魚介類/(さば類)/缶詰/みそ煮
    ",0.0,217.0,908.0,61.0,16.3,0.0,13.9,12.5,6.6,2.2,430.0,250.0,210.0,29.0,250.0,2.0,1.2,0.14,0.09,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,5.0,1.9,0.0,0.3,0.2,0.0,0.04,0.37,5.9,0.3,9.6,21.0,0.5,0.0,0.0,3.7,4.41,3.88,70.0,0.0,0.0,0.0,1.1,,2015-08-30 07:05:09 UTC,2015-08-30 07:05:09 UTC
848,10164,"
      [食品番号]食品群名/食品名：[10164] 魚介類/(さば類)/缶詰/水煮
    ",0.0,190.0,795.0,66.0,20.9,0.0,10.7,9.3,0.2,2.2,340.0,260.0,260.0,31.0,190.0,1.6,1.7,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.2,0.0,0.0,0.0,0.0,0.15,0.4,8.0,0.36,12.0,12.0,0.55,0.0,0.0,2.42,3.47,3.03,84.0,0.0,0.0,0.0,0.9,,2015-08-30 07:05:08 UTC,2015-08-30 07:05:08 UTC
847,10163,"
      [食品番号]食品群名/食品名：[10163] 魚介類/(さば類)/加工品/しめさば
    ",0.0,339.0,1418.0,50.6,18.6,0.0,26.9,22.5,1.7,2.2,640.0,200.0,9.0,24.0,160.0,1.1,0.4,0.18,0.01,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,8.0,0.5,0.0,0.0,0.0,0.0,0.13,0.28,7.7,0.36,11.4,4.0,0.71,0.0,0.0,5.92,8.56,7.05,65.0,0.0,0.0,0.0,1.6,,2015-08-30 07:05:08 UTC,2015-08-30 07:05:08 UTC
846,10162,"
      [食品番号]食品群名/食品名：[10162] 魚介類/(さば類)/加工品/開き干し
    ",25.0,348.0,1456.0,50.1,18.7,0.0,28.5,25.4,0.2,2.5,680.0,300.0,25.0,25.0,200.0,2.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,12.0,2.4,0.0,0.0,0.0,0.0,0.13,0.59,8.5,0.42,10.6,11.0,0.63,0.0,0.0,6.89,10.01,7.42,65.0,0.0,0.0,0.0,1.7,,2015-08-30 07:05:07 UTC,2015-08-30 07:05:07 UTC
845,10161,"
      [食品番号]食品群名/食品名：[10161] 魚介類/(さば類)/加工品/塩さば
    ",0.0,291.0,1218.0,52.1,26.2,0.0,19.1,15.5,0.1,2.5,720.0,300.0,27.0,35.0,200.0,2.0,0.6,0.07,0.02,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,11.0,0.5,0.0,0.0,0.0,0.0,0.16,0.59,12.0,0.41,7.1,10.0,0.59,0.0,0.0,3.93,6.51,4.41,59.0,0.0,0.0,0.0,1.8,,2015-08-30 07:05:07 UTC,2015-08-30 07:05:07 UTC
844,10160,"
      [食品番号]食品群名/食品名：[10160] 魚介類/(さば類)/たいせいようさば/焼き
    ",0.0,370.0,1548.0,47.0,21.8,0.0,29.3,23.8,0.5,1.4,120.0,390.0,12.0,33.0,260.0,1.2,1.1,0.09,0.01,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,63.0,10.5,0.8,0.0,0.0,0.0,0.0,0.22,0.38,7.6,0.33,8.8,16.0,0.93,0.0,0.0,4.59,10.78,7.42,80.0,0.0,0.0,0.0,0.3,77.0,2015-08-30 07:05:06 UTC,2015-08-30 07:05:06 UTC
843,10159,"
      [食品番号]食品群名/食品名：[10159] 魚介類/(さば類)/たいせいようさば/水煮
    ",0.0,348.0,1456.0,51.4,18.6,0.0,28.5,23.5,0.4,1.1,96.0,280.0,9.0,27.0,210.0,1.0,1.0,0.07,0.01,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,6.6,0.6,0.0,0.0,0.0,0.0,0.19,0.34,5.3,0.28,12.1,13.0,0.72,0.0,0.0,4.55,10.56,7.38,78.0,0.0,0.0,0.0,0.2,90.0,2015-08-30 07:05:06 UTC,2015-08-30 07:05:06 UTC
842,10158,"
      [食品番号]食品群名/食品名：[10158] 魚介類/(さば類)/たいせいようさば/生
    ",35.0,326.0,1364.0,54.5,17.2,0.0,26.8,22.3,0.4,1.1,99.0,320.0,7.0,28.0,210.0,0.9,0.9,0.06,0.01,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,44.0,10.0,0.7,0.0,0.0,0.0,0.0,0.14,0.35,6.5,0.35,8.1,12.0,0.72,0.0,1.0,4.31,10.29,6.76,68.0,0.0,0.0,0.0,0.3,,2015-08-30 07:05:05 UTC,2015-08-30 07:05:05 UTC
841,10157,"
      [食品番号]食品群名/食品名：[10157] 魚介類/(さば類)/まさば/さば節
    ",0.0,360.0,1506.0,14.6,73.9,0.0,5.1,2.8,0.0,6.4,370.0,1100.0,860.0,140.0,1200.0,7.2,8.4,0.43,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.9,0.0,0.0,0.0,0.0,0.25,0.85,15.0,0.68,6.0,30.0,1.55,0.0,0.0,1.02,0.77,0.9,300.0,0.0,0.0,0.0,0.9,,2015-08-30 07:05:05 UTC,2015-08-30 07:05:05 UTC
840,10156,"
      [食品番号]食品群名/食品名：[10156] 魚介類/(さば類)/まさば/焼き
    ",0.0,271.0,1134.0,55.2,25.8,0.0,17.1,12.7,0.4,1.5,150.0,360.0,14.0,36.0,290.0,1.5,1.4,0.14,0.02,23.0,21.0,6.0,1.0,20.0,0.0,0.0,0.0,0.0,20.0,11.3,1.3,0.0,0.0,0.0,6.0,0.22,0.32,11.8,0.47,18.9,16.0,0.91,8.0,0.0,4.54,4.93,2.64,85.0,0.0,0.0,0.0,0.4,77.0,2015-08-30 07:05:04 UTC,2015-08-30 07:05:04 UTC
839,10155,"
      [食品番号]食品群名/食品名：[10155] 魚介類/(さば類)/まさば/水煮
    ",0.0,253.0,1059.0,59.1,23.0,0.0,16.4,11.9,0.4,1.1,120.0,270.0,10.0,32.0,230.0,1.2,1.0,0.12,0.01,22.0,63.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,9.4,1.3,0.0,0.0,0.0,5.0,0.18,0.27,9.8,0.42,15.7,14.0,0.86,8.1,0.0,4.3,4.61,2.43,85.0,0.0,0.0,0.0,0.3,84.0,2015-08-30 07:05:04 UTC,2015-08-30 07:05:04 UTC
838,10154,"
      [食品番号]食品群名/食品名：[10154] 魚介類/(さば類)/まさば/生
    ",40.0,202.0,845.0,65.7,20.7,17.5,12.1,9.2,0.3,1.2,140.0,320.0,9.0,32.0,230.0,1.1,1.0,0.1,0.01,19.0,64.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,11.0,0.9,0.0,0.0,0.0,5.0,0.15,0.28,10.4,0.51,10.6,12.0,0.76,4.4,0.0,3.29,3.62,1.91,64.0,0.0,0.0,0.0,0.4,,2015-08-30 07:05:03 UTC,2015-08-30 07:05:03 UTC
837,10153,"
      [食品番号]食品群名/食品名：[10153] 魚介類/(さけ・ます類)/ますのすけ/焼き
    ",0.0,269.0,1125.0,54.9,26.4,0.0,16.7,13.1,0.0,2.0,48.0,520.0,30.0,33.0,330.0,0.4,0.6,0.05,0.01,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,16.7,3.8,0.0,0.0,0.0,0.0,0.14,0.2,8.1,0.36,4.1,15.0,1.77,0.0,0.0,3.44,6.57,2.56,79.0,0.0,0.0,0.0,0.1,73.0,2015-08-30 07:05:03 UTC,2015-08-30 07:05:03 UTC
836,10152,"
      [食品番号]食品群名/食品名：[10152] 魚介類/(さけ・ます類)/ますのすけ/生
    ",0.0,200.0,837.0,66.5,19.5,0.0,12.5,9.7,0.0,1.5,38.0,380.0,18.0,28.0,250.0,0.3,0.4,0.06,0.01,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,160.0,16.0,3.3,0.0,0.0,0.0,0.0,0.13,0.12,7.7,0.43,3.4,12.0,1.38,0.0,1.0,2.5,4.78,1.97,54.0,0.0,0.0,0.0,0.1,,2015-08-30 07:05:02 UTC,2015-08-30 07:05:02 UTC
835,10151,"
      [食品番号]食品群名/食品名：[10151] 魚介類/(さけ・ます類)/べにざけ/くん製
    ",0.0,161.0,674.0,64.0,25.7,0.0,5.5,4.4,0.1,4.7,1500.0,250.0,19.0,20.0,240.0,0.8,0.5,0.07,0.01,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0,28.0,1.2,0.0,0.0,0.0,0.0,0.23,0.23,8.5,0.52,8.0,10.0,1.5,0.0,0.0,0.97,2.04,1.23,50.0,0.0,0.0,0.0,3.8,,2015-08-30 07:05:02 UTC,2015-08-30 07:05:02 UTC
834,10150,"
      [食品番号]食品群名/食品名：[10150] 魚介類/(さけ・ます類)/べにざけ/焼き
    ",0.0,177.0,741.0,63.4,28.5,0.0,6.0,4.9,0.1,2.0,72.0,490.0,16.0,39.0,340.0,0.5,0.7,0.08,0.01,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,38.4,1.8,0.0,0.0,0.0,0.0,0.27,0.22,7.2,0.39,3.8,15.0,1.49,0.0,2.0,1.06,2.29,1.3,76.0,0.0,0.0,0.0,0.2,78.0,2015-08-30 07:05:01 UTC,2015-08-30 07:05:01 UTC
833,10149,"
      [食品番号]食品群名/食品名：[10149] 魚介類/(さけ・ます類)/べにざけ/生
    ",0.0,138.0,577.0,71.4,22.5,0.0,4.5,3.7,0.1,1.5,57.0,380.0,10.0,31.0,260.0,0.4,0.5,0.07,0.01,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,33.0,1.3,0.0,0.0,0.0,0.0,0.26,0.15,6.0,0.41,9.4,13.0,1.23,0.0,0.0,0.81,1.75,1.03,51.0,0.0,0.0,0.0,0.1,,2015-08-30 07:05:00 UTC,2015-08-30 07:05:00 UTC
832,10148,"
      [食品番号]食品群名/食品名：[10148] 魚介類/(さけ・ます類)/にじます/淡水養殖、生
    ",45.0,127.0,531.0,74.5,19.7,15.9,4.6,3.7,0.1,1.1,50.0,370.0,24.0,28.0,240.0,0.2,0.6,0.04,0.01,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,12.0,1.2,0.0,0.0,0.0,0.0,0.21,0.1,4.0,0.36,6.0,13.0,1.63,0.0,2.0,0.94,1.36,1.26,72.0,0.0,0.0,0.0,0.1,,2015-08-30 07:04:59 UTC,2015-08-30 07:04:59 UTC
831,10147,"
      [食品番号]食品群名/食品名：[10147] 魚介類/(さけ・ます類)/にじます/海面養殖、焼き
    ",0.0,265.0,1109.0,55.4,26.5,0.0,16.3,13.7,0.0,1.8,48.0,470.0,20.0,53.0,340.0,0.2,0.6,0.05,0.01,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,87.0,11.9,6.3,0.0,0.0,0.0,0.0,0.18,0.13,6.7,0.28,3.1,17.0,2.98,0.0,3.0,3.68,5.91,3.48,100.0,0.0,0.0,0.0,0.1,74.0,2015-08-30 07:04:59 UTC,2015-08-30 07:04:59 UTC
830,10146,"
      [食品番号]食品群名/食品名：[10146] 魚介類/(さけ・ます類)/にじます/海面養殖、生
    ",0.0,226.0,946.0,63.2,20.8,0.0,14.7,12.1,0.0,1.3,45.0,370.0,12.0,27.0,240.0,0.2,0.5,0.04,0.01,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,67.0,11.0,5.8,0.0,0.0,0.0,0.0,0.15,0.09,6.5,0.42,5.7,14.0,2.36,0.0,1.0,3.2,5.21,3.17,71.0,0.0,0.0,0.0,0.1,,2015-08-30 07:04:58 UTC,2015-08-30 07:04:58 UTC
829,10145,"
      [食品番号]食品群名/食品名：[10145] 魚介類/(さけ・ます類)/たいせいようさけ/養殖、焼き
    ",0.0,295.0,1234.0,52.8,25.1,0.0,20.0,15.8,0.1,2.0,54.0,480.0,13.0,36.0,340.0,0.4,0.5,0.05,0.01,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,22.0,10.7,4.2,0.0,0.0,0.0,0.0,0.21,0.12,8.1,0.39,3.6,9.0,2.14,0.0,2.0,3.95,6.62,4.6,95.0,0.0,0.0,0.0,0.1,76.0,2015-08-30 07:04:57 UTC,2015-08-30 07:04:57 UTC
828,10144,"
      [食品番号]食品群名/食品名：[10144] 魚介類/(さけ・ます類)/たいせいようさけ/養殖、生
    ",0.0,237.0,992.0,62.1,20.1,0.0,16.1,12.9,0.1,1.6,39.0,360.0,8.0,28.0,250.0,0.3,0.4,0.05,0.01,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,10.0,3.4,0.0,0.0,0.0,0.0,0.22,0.09,7.4,0.46,8.9,8.0,1.73,0.0,1.0,3.16,5.36,3.79,72.0,0.0,0.0,0.0,0.1,,2015-08-30 07:04:56 UTC,2015-08-30 07:04:56 UTC
827,10143,"
      [食品番号]食品群名/食品名：[10143] 魚介類/(さけ・ます類)/しろさけ/水煮缶詰
    ",0.0,170.0,711.0,68.2,21.2,0.0,8.5,7.5,0.1,2.0,230.0,290.0,190.0,34.0,310.0,0.4,0.8,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6,0.0,0.0,0.0,0.0,0.15,0.12,7.0,0.1,6.0,10.0,0.41,0.0,0.0,1.79,3.76,1.59,66.0,0.0,0.0,0.0,0.6,,2015-08-30 07:04:56 UTC,2015-08-30 07:04:56 UTC
826,10142,"
      [食品番号]食品群名/食品名：[10142] 魚介類/(さけ・ます類)/しろさけ/めふん
    ",0.0,77.0,322.0,65.4,16.9,0.0,0.9,0.5,0.4,16.4,5800.0,300.0,35.0,28.0,220.0,6.8,1.5,0.13,0.03,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,250.0,20.0,0.4,0.0,0.0,0.0,1.0,0.0,6.38,2.7,0.07,327.6,60.0,0.91,0.0,0.0,0.18,0.13,0.18,300.0,0.0,0.0,0.0,14.7,,2015-08-30 07:04:55 UTC,2015-08-30 07:04:55 UTC
825,10141,"
      [食品番号]食品群名/食品名：[10141] 魚介類/(さけ・ます類)/しろさけ/すじこ
    ",0.0,282.0,1180.0,45.7,30.5,26.4,17.4,13.5,0.9,5.5,1900.0,180.0,62.0,80.0,490.0,2.7,2.2,0.73,0.07,0.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,0.0,670.0,47.0,10.6,0.0,0.0,0.0,0.0,0.42,0.61,0.4,0.23,53.9,160.0,2.4,0.0,9.0,2.72,4.02,6.17,510.0,0.0,0.0,0.0,4.8,,2015-08-30 07:04:54 UTC,2015-08-30 07:04:54 UTC
824,10140,"
      [食品番号]食品群名/食品名：[10140] 魚介類/(さけ・ます類)/しろさけ/イクラ
    ",0.0,272.0,1138.0,48.4,32.6,0.0,15.6,11.7,0.2,3.2,910.0,210.0,94.0,95.0,530.0,2.0,2.1,0.76,0.06,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,330.0,44.0,9.1,0.0,0.0,0.0,0.0,0.42,0.55,0.1,0.06,47.3,100.0,2.36,0.0,6.0,2.42,3.82,4.97,480.0,0.0,0.0,0.0,2.3,,2015-08-30 07:04:54 UTC,2015-08-30 07:04:54 UTC
823,10139,"
      [食品番号]食品群名/食品名：[10139] 魚介類/(さけ・ます類)/しろさけ/塩ざけ
    ",0.0,199.0,833.0,63.6,22.4,0.0,11.1,10.0,0.1,2.8,720.0,320.0,16.0,30.0,270.0,0.3,0.4,0.05,0.01,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,23.0,0.4,0.0,0.0,0.0,0.0,0.14,0.15,7.1,0.58,6.9,11.0,0.95,0.0,1.0,2.56,4.41,2.58,64.0,0.0,0.0,0.0,1.8,,2015-08-30 07:04:53 UTC,2015-08-30 07:04:53 UTC
822,10138,"
      [食品番号]食品群名/食品名：[10138] 魚介類/(さけ・ます類)/しろさけ/新巻き、焼き
    ",0.0,198.0,828.0,59.5,29.3,0.0,7.9,5.5,0.1,3.2,830.0,480.0,44.0,36.0,300.0,1.7,0.6,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,1.0,0.0,0.0,0.0,0.0,0.22,0.24,7.7,0.52,6.3,40.0,1.8,0.0,1.0,1.22,2.32,1.74,95.0,0.0,0.0,0.0,2.1,79.0,2015-08-30 07:04:53 UTC,2015-08-30 07:04:53 UTC
821,10137,"
      [食品番号]食品群名/食品名：[10137] 魚介類/(さけ・ます類)/しろさけ/新巻き、生
    ",0.0,154.0,644.0,67.0,22.8,0.0,6.1,4.4,0.1,4.0,1200.0,380.0,28.0,29.0,230.0,1.0,0.4,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.7,0.0,0.0,0.0,0.0,0.18,0.2,6.2,0.56,6.0,24.0,1.45,0.0,1.0,0.98,1.83,1.43,70.0,0.0,0.0,0.0,3.0,,2015-08-30 07:04:52 UTC,2015-08-30 07:04:52 UTC
820,10136,"
      [食品番号]食品群名/食品名：[10136] 魚介類/(さけ・ます類)/しろさけ/焼き
    ",0.0,171.0,715.0,64.2,29.1,0.0,5.1,4.1,0.1,1.5,82.0,440.0,19.0,35.0,310.0,0.6,0.7,0.08,0.01,5.0,41.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,39.4,1.4,0.0,0.0,0.0,0.0,0.17,0.26,8.7,0.57,6.0,24.0,1.67,12.3,1.0,0.82,2.01,1.14,85.0,0.0,0.0,0.0,0.2,74.0,2015-08-30 07:04:52 UTC,2015-08-30 07:04:52 UTC
819,10135,"
      [食品番号]食品群名/食品名：[10135] 魚介類/(さけ・ます類)/しろさけ/水煮
    ",0.0,152.0,636.0,68.5,25.5,0.0,4.7,3.8,0.1,1.2,63.0,340.0,19.0,29.0,250.0,0.6,0.6,0.08,0.01,6.0,34.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,34.3,1.1,0.0,0.0,0.0,0.0,0.15,0.23,6.6,0.51,5.3,21.0,1.21,10.3,0.0,0.76,1.89,1.02,78.0,0.0,0.0,0.0,0.2,83.0,2015-08-30 07:04:51 UTC,2015-08-30 07:04:51 UTC
818,10134,"
      [食品番号]食品群名/食品名：[10134] 魚介類/(さけ・ます類)/しろさけ/生
    ",0.0,133.0,556.0,72.3,22.3,18.2,4.1,3.4,0.1,1.2,66.0,350.0,14.0,28.0,240.0,0.5,0.5,0.07,0.01,5.0,31.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,32.0,1.2,0.0,0.0,0.0,0.0,0.15,0.21,6.7,0.64,5.9,20.0,1.27,9.0,1.0,0.66,1.64,0.91,59.0,0.0,0.0,0.0,0.2,,2015-08-30 07:04:51 UTC,2015-08-30 07:04:51 UTC
